GENE_ID,HIGH,LOW,MODERATE,MODIFIER,MODERATE_ratio_control,HIGH_ratio_control,LOW_ratio_control,MODIFIER_ratio_control
ENSG00000100580,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000100583,0,0,1,1,0.5,0.0,0.0,0.5
ENSG00000100592,0,0,3,2,0.6,0.0,0.0,0.4
ENSG00000100604,0,0,1,5,0.17,0.0,0.0,0.83
ENSG00000100626,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000100629,0,0,4,7,0.36,0.0,0.0,0.64
ENSG00000100647,0,2,0,2,0.0,0.0,0.5,0.5
ENSG00000100664,0,3,0,36,0.0,0.0,0.08,0.92
ENSG00000100802,0,0,14,30,0.32,0.0,0.0,0.68
ENSG00000100811,0,2,0,2,0.0,0.0,0.5,0.5
ENSG00000100814,0,9,0,5,0.0,0.0,0.64,0.36
ENSG00000101017,0,0,0,12,0.0,0.0,0.0,1.0
ENSG00000101052,0,0,0,9,0.0,0.0,0.0,1.0
ENSG00000101079,0,5,0,6,0.0,0.0,0.45,0.55
ENSG00000101082,0,1,0,1,0.0,0.0,0.5,0.5
ENSG00000101084,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000101180,0,0,2,0,1.0,0.0,0.0,0.0
ENSG00000101187,0,0,3,9,0.25,0.0,0.0,0.75
ENSG00000101191,0,4,2,0,0.33,0.0,0.67,0.0
ENSG00000101193,0,0,1,2,0.33,0.0,0.0,0.67
ENSG00000101197,0,0,3,0,1.0,0.0,0.0,0.0
ENSG00000101213,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000101290,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000101294,0,0,0,18,0.0,0.0,0.0,1.0
ENSG00000101323,0,0,1,0,1.0,0.0,0.0,0.0
ENSG00000101331,0,0,2,1,0.67,0.0,0.0,0.33
ENSG00000101333,0,10,6,4,0.3,0.0,0.5,0.2
ENSG00000101346,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000101365,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000101442,0,0,1,1,0.5,0.0,0.0,0.5
ENSG00000101444,0,2,2,2,0.33,0.0,0.33,0.33
ENSG00000101464,0,0,3,1,0.75,0.0,0.0,0.25
ENSG00000101557,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000101558,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000101577,0,1,0,2,0.0,0.0,0.33,0.67
ENSG00000101746,0,6,0,2,0.0,0.0,0.75,0.25
ENSG00000101812,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000101846,0,1,0,0,0.0,0.0,1.0,0.0
ENSG00000101868,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000101871,0,0,0,9,0.0,0.0,0.0,1.0
ENSG00000101901,0,1,3,10,0.21,0.0,0.07,0.71
ENSG00000102021,0,0,4,2,0.67,0.0,0.0,0.33
ENSG00000102048,0,0,0,12,0.0,0.0,0.0,1.0
ENSG00000102053,0,0,2,0,1.0,0.0,0.0,0.0
ENSG00000102078,0,6,0,7,0.0,0.0,0.46,0.54
ENSG00000102081,0,0,0,19,0.0,0.0,0.0,1.0
ENSG00000102226,0,0,2,4,0.33,0.0,0.0,0.67
ENSG00000102265,1,0,0,5,0.0,0.17,0.0,0.83
ENSG00000102271,0,4,2,0,0.33,0.0,0.67,0.0
ENSG00000102287,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000102290,0,9,9,0,0.5,0.0,0.5,0.0
ENSG00000102349,0,0,3,2,0.6,0.0,0.0,0.4
ENSG00000102359,0,1,0,0,0.0,0.0,1.0,0.0
ENSG00000102385,0,0,4,0,1.0,0.0,0.0,0.0
ENSG00000102393,0,0,2,3,0.4,0.0,0.0,0.6
ENSG00000102471,0,3,3,1,0.43,0.0,0.43,0.14
ENSG00000102738,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000102804,0,1,2,11,0.14,0.0,0.07,0.79
ENSG00000102805,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000102870,0,1,0,0,0.0,0.0,1.0,0.0
ENSG00000102910,0,1,4,0,0.8,0.0,0.2,0.0
ENSG00000102921,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000103021,0,0,2,3,0.4,0.0,0.0,0.6
ENSG00000103047,0,0,2,3,0.4,0.0,0.0,0.6
ENSG00000103064,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000103067,0,2,0,10,0.0,0.0,0.17,0.83
ENSG00000103168,0,0,0,18,0.0,0.0,0.0,1.0
ENSG00000103202,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000103241,0,0,1,0,1.0,0.0,0.0,0.0
ENSG00000103319,2,0,3,3,0.38,0.25,0.0,0.38
ENSG00000103429,0,0,0,9,0.0,0.0,0.0,1.0
ENSG00000103534,0,0,11,11,0.5,0.0,0.0,0.5
ENSG00000103544,0,0,15,3,0.83,0.0,0.0,0.17
ENSG00000103549,0,0,0,9,0.0,0.0,0.0,1.0
ENSG00000103740,0,0,0,20,0.0,0.0,0.0,1.0
ENSG00000103811,0,0,0,10,0.0,0.0,0.0,1.0
ENSG00000103855,0,0,7,21,0.25,0.0,0.0,0.75
ENSG00000103888,0,0,3,0,1.0,0.0,0.0,0.0
ENSG00000104055,0,0,2,2,0.5,0.0,0.0,0.5
ENSG00000104067,4,0,0,6,0.0,0.4,0.0,0.6
ENSG00000104219,0,1,0,2,0.0,0.0,0.33,0.67
ENSG00000104228,0,2,0,1,0.0,0.0,0.67,0.33
ENSG00000104267,0,0,1,4,0.2,0.0,0.0,0.8
ENSG00000104299,0,5,0,5,0.0,0.0,0.5,0.5
ENSG00000104312,0,3,0,0,0.0,0.0,1.0,0.0
ENSG00000104313,0,0,0,10,0.0,0.0,0.0,1.0
ENSG00000104320,0,0,6,2,0.75,0.0,0.0,0.25
ENSG00000104368,0,0,0,11,0.0,0.0,0.0,1.0
ENSG00000104369,0,1,1,2,0.25,0.0,0.25,0.5
ENSG00000104549,0,0,2,3,0.4,0.0,0.0,0.6
ENSG00000104626,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000104660,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000104671,0,0,2,4,0.33,0.0,0.0,0.67
ENSG00000104679,0,1,0,9,0.0,0.0,0.1,0.9
ENSG00000104722,0,0,8,4,0.67,0.0,0.0,0.33
ENSG00000104804,0,4,4,17,0.16,0.0,0.16,0.68
ENSG00000104853,0,0,3,3,0.5,0.0,0.0,0.5
ENSG00000104883,0,3,0,1,0.0,0.0,0.75,0.25
ENSG00000104904,0,0,0,13,0.0,0.0,0.0,1.0
ENSG00000104941,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000104964,0,0,0,12,0.0,0.0,0.0,1.0
ENSG00000105072,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000105137,0,3,1,1,0.2,0.0,0.6,0.2
ENSG00000105202,0,0,0,13,0.0,0.0,0.0,1.0
ENSG00000105219,0,0,1,5,0.17,0.0,0.0,0.83
ENSG00000105323,0,0,3,22,0.12,0.0,0.0,0.88
ENSG00000105325,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000105371,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000105376,0,0,0,10,0.0,0.0,0.0,1.0
ENSG00000105388,0,0,4,2,0.67,0.0,0.0,0.33
ENSG00000105419,0,0,0,12,0.0,0.0,0.0,1.0
ENSG00000105492,0,0,3,6,0.33,0.0,0.0,0.67
ENSG00000105507,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000105518,0,0,0,16,0.0,0.0,0.0,1.0
ENSG00000105610,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000105612,0,0,3,7,0.3,0.0,0.0,0.7
ENSG00000105642,0,1,0,0,0.0,0.0,1.0,0.0
ENSG00000105647,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000105664,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000105676,0,0,7,11,0.39,0.0,0.0,0.61
ENSG00000105695,0,5,0,1,0.0,0.0,0.83,0.17
ENSG00000105726,0,3,2,33,0.05,0.0,0.08,0.87
ENSG00000105732,0,3,0,1,0.0,0.0,0.75,0.25
ENSG00000105737,0,0,3,2,0.6,0.0,0.0,0.4
ENSG00000105825,0,0,2,2,0.5,0.0,0.0,0.5
ENSG00000105851,0,0,3,4,0.43,0.0,0.0,0.57
ENSG00000105852,0,0,0,9,0.0,0.0,0.0,1.0
ENSG00000105865,0,0,0,9,0.0,0.0,0.0,1.0
ENSG00000105948,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000105954,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000105988,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000106004,1,0,0,1,0.0,0.5,0.0,0.5
ENSG00000106006,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000106034,0,5,0,7,0.0,0.0,0.42,0.58
ENSG00000106052,0,0,6,1,0.86,0.0,0.0,0.14
ENSG00000106066,0,0,10,0,1.0,0.0,0.0,0.0
ENSG00000106069,0,0,0,11,0.0,0.0,0.0,1.0
ENSG00000106100,0,2,8,25,0.23,0.0,0.06,0.71
ENSG00000106123,0,2,0,6,0.0,0.0,0.25,0.75
ENSG00000106133,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000106268,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000106290,0,0,0,73,0.0,0.0,0.0,1.0
ENSG00000106302,3,0,0,2,0.0,0.6,0.0,0.4
ENSG00000106344,0,3,0,3,0.0,0.0,0.5,0.5
ENSG00000106410,0,0,3,0,1.0,0.0,0.0,0.0
ENSG00000106459,0,0,7,0,1.0,0.0,0.0,0.0
ENSG00000106605,0,2,2,2,0.33,0.0,0.33,0.33
ENSG00000106631,0,0,0,20,0.0,0.0,0.0,1.0
ENSG00000106638,0,0,2,38,0.05,0.0,0.0,0.95
ENSG00000106665,0,0,6,3,0.67,0.0,0.0,0.33
ENSG00000106683,0,0,4,7,0.36,0.0,0.0,0.64
ENSG00000106689,0,2,0,1,0.0,0.0,0.67,0.33
ENSG00000106771,0,0,2,1,0.67,0.0,0.0,0.33
ENSG00000106809,0,4,0,4,0.0,0.0,0.5,0.5
ENSG00000106829,0,0,0,58,0.0,0.0,0.0,1.0
ENSG00000106868,0,4,0,1,0.0,0.0,0.8,0.2
ENSG00000106993,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000107036,0,0,12,13,0.48,0.0,0.0,0.52
ENSG00000107130,0,2,0,1,0.0,0.0,0.67,0.33
ENSG00000107165,1,5,0,5,0.0,0.09,0.45,0.45
ENSG00000107185,0,0,2,1,0.67,0.0,0.0,0.33
ENSG00000107262,0,0,0,10,0.0,0.0,0.0,1.0
ENSG00000107295,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000107317,0,0,0,10,0.0,0.0,0.0,1.0
ENSG00000107554,0,0,2,0,1.0,0.0,0.0,0.0
ENSG00000107560,0,2,0,3,0.0,0.0,0.4,0.6
ENSG00000107719,0,1,2,1,0.5,0.0,0.25,0.25
ENSG00000107738,0,0,2,1,0.67,0.0,0.0,0.33
ENSG00000107742,0,0,3,9,0.25,0.0,0.0,0.75
ENSG00000107758,0,5,0,1,0.0,0.0,0.83,0.17
ENSG00000107789,4,0,0,3,0.0,0.57,0.0,0.43
ENSG00000107796,7,0,0,7,0.0,0.5,0.0,0.5
ENSG00000107807,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000107819,0,0,2,5,0.29,0.0,0.0,0.71
ENSG00000107854,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000107859,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000107882,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000107897,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000107954,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000107968,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000107984,0,0,1,3,0.25,0.0,0.0,0.75
ENSG00000108001,0,0,2,2,0.5,0.0,0.0,0.5
ENSG00000108010,0,0,3,0,1.0,0.0,0.0,0.0
ENSG00000108055,0,1,0,0,0.0,0.0,1.0,0.0
ENSG00000108094,0,7,0,1,0.0,0.0,0.88,0.12
ENSG00000108231,6,0,0,5,0.0,0.55,0.0,0.45
ENSG00000108264,0,7,0,5,0.0,0.0,0.58,0.42
ENSG00000108294,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000108349,2,0,2,14,0.11,0.11,0.0,0.78
ENSG00000108424,0,0,0,18,0.0,0.0,0.0,1.0
ENSG00000108433,0,0,1,17,0.06,0.0,0.0,0.94
ENSG00000108439,0,0,4,6,0.4,0.0,0.0,0.6
ENSG00000108479,0,0,0,25,0.0,0.0,0.0,1.0
ENSG00000108587,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000108592,0,0,0,16,0.0,0.0,0.0,1.0
ENSG00000108602,0,0,0,17,0.0,0.0,0.0,1.0
ENSG00000108604,0,0,1,10,0.09,0.0,0.0,0.91
ENSG00000108639,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000108669,0,1,5,11,0.29,0.0,0.06,0.65
ENSG00000108671,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000108688,0,1,2,1,0.5,0.0,0.25,0.25
ENSG00000108830,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000108861,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000108953,0,0,5,5,0.5,0.0,0.0,0.5
ENSG00000109016,0,0,3,3,0.5,0.0,0.0,0.5
ENSG00000109065,1,0,0,28,0.0,0.03,0.0,0.97
ENSG00000109079,0,2,0,10,0.0,0.0,0.17,0.83
ENSG00000109083,0,4,0,11,0.0,0.0,0.27,0.73
ENSG00000109084,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000109107,0,0,0,18,0.0,0.0,0.0,1.0
ENSG00000109113,0,13,0,10,0.0,0.0,0.57,0.43
ENSG00000109132,0,0,2,2,0.5,0.0,0.0,0.5
ENSG00000109181,0,0,2,0,1.0,0.0,0.0,0.0
ENSG00000109189,0,3,0,2,0.0,0.0,0.6,0.4
ENSG00000109390,0,0,0,10,0.0,0.0,0.0,1.0
ENSG00000109511,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000109572,0,3,1,0,0.25,0.0,0.75,0.0
ENSG00000109576,0,4,0,4,0.0,0.0,0.5,0.5
ENSG00000109684,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000109689,0,0,0,9,0.0,0.0,0.0,1.0
ENSG00000109736,0,7,0,9,0.0,0.0,0.44,0.56
ENSG00000109743,0,0,2,1,0.67,0.0,0.0,0.33
ENSG00000109832,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000109861,0,0,1,2,0.33,0.0,0.0,0.67
ENSG00000109929,0,0,3,6,0.33,0.0,0.0,0.67
ENSG00000109943,0,1,1,0,0.5,0.0,0.5,0.0
ENSG00000109971,0,8,0,16,0.0,0.0,0.33,0.67
ENSG00000110047,0,0,7,2,0.78,0.0,0.0,0.22
ENSG00000110063,0,0,1,2,0.33,0.0,0.0,0.67
ENSG00000110080,0,1,25,15,0.61,0.0,0.02,0.37
ENSG00000110092,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000110108,0,0,2,1,0.67,0.0,0.0,0.33
ENSG00000110171,0,0,5,7,0.42,0.0,0.0,0.58
ENSG00000110195,4,0,0,0,0.0,1.0,0.0,0.0
ENSG00000110244,0,0,1,0,1.0,0.0,0.0,0.0
ENSG00000110400,0,0,1,1,0.5,0.0,0.0,0.5
ENSG00000110422,5,0,0,0,0.0,1.0,0.0,0.0
ENSG00000110448,0,0,1,0,1.0,0.0,0.0,0.0
ENSG00000110665,0,2,0,2,0.0,0.0,0.5,0.5
ENSG00000110723,0,0,11,5,0.69,0.0,0.0,0.31
ENSG00000110851,0,3,0,5,0.0,0.0,0.38,0.62
ENSG00000110871,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000110880,0,6,0,5,0.0,0.0,0.55,0.45
ENSG00000110906,0,0,0,12,0.0,0.0,0.0,1.0
ENSG00000110931,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000110958,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000110987,0,2,0,1,0.0,0.0,0.67,0.33
ENSG00000111231,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000111247,0,0,0,12,0.0,0.0,0.0,1.0
ENSG00000111271,0,3,0,13,0.0,0.0,0.19,0.81
ENSG00000111300,0,0,2,3,0.4,0.0,0.0,0.6
ENSG00000111335,0,3,0,6,0.0,0.0,0.33,0.67
ENSG00000111339,0,0,1,3,0.25,0.0,0.0,0.75
ENSG00000111405,0,0,3,2,0.6,0.0,0.0,0.4
ENSG00000111639,1,0,0,6,0.0,0.14,0.0,0.86
ENSG00000111644,0,0,2,6,0.25,0.0,0.0,0.75
ENSG00000111664,0,0,0,17,0.0,0.0,0.0,1.0
ENSG00000111665,0,0,0,21,0.0,0.0,0.0,1.0
ENSG00000111679,0,0,0,21,0.0,0.0,0.0,1.0
ENSG00000111701,0,1,0,1,0.0,0.0,0.5,0.5
ENSG00000111711,0,0,0,9,0.0,0.0,0.0,1.0
ENSG00000111752,0,0,8,6,0.57,0.0,0.0,0.43
ENSG00000111775,0,0,1,2,0.33,0.0,0.0,0.67
ENSG00000111780,0,0,1,0,1.0,0.0,0.0,0.0
ENSG00000111796,0,1,0,0,0.0,0.0,1.0,0.0
ENSG00000111834,0,0,4,2,0.67,0.0,0.0,0.33
ENSG00000111846,0,0,0,14,0.0,0.0,0.0,1.0
ENSG00000111860,0,6,0,4,0.0,0.0,0.6,0.4
ENSG00000111886,0,0,2,2,0.5,0.0,0.0,0.5
ENSG00000111906,0,0,0,9,0.0,0.0,0.0,1.0
ENSG00000111962,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000111981,0,1,0,0,0.0,0.0,1.0,0.0
ENSG00000112033,0,6,0,1,0.0,0.0,0.86,0.14
ENSG00000112038,0,15,17,24,0.3,0.0,0.27,0.43
ENSG00000112062,0,0,0,9,0.0,0.0,0.0,1.0
ENSG00000112077,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000112079,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000112137,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000112175,0,2,0,0,0.0,0.0,1.0,0.0
ENSG00000112186,0,4,0,10,0.0,0.0,0.29,0.71
ENSG00000112208,0,0,2,0,1.0,0.0,0.0,0.0
ENSG00000112238,0,1,1,2,0.25,0.0,0.25,0.5
ENSG00000112242,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000112276,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000112290,0,0,10,0,1.0,0.0,0.0,0.0
ENSG00000112333,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000112379,0,1,1,0,0.5,0.0,0.5,0.0
ENSG00000112394,0,0,2,0,1.0,0.0,0.0,0.0
ENSG00000112651,0,0,0,16,0.0,0.0,0.0,1.0
ENSG00000112655,0,8,2,26,0.06,0.0,0.22,0.72
ENSG00000112715,0,0,5,20,0.2,0.0,0.0,0.8
ENSG00000112782,0,0,3,2,0.6,0.0,0.0,0.4
ENSG00000112855,0,5,0,10,0.0,0.0,0.33,0.67
ENSG00000112874,2,0,0,2,0.0,0.5,0.0,0.5
ENSG00000112941,0,1,0,4,0.0,0.0,0.2,0.8
ENSG00000112977,2,0,0,4,0.0,0.33,0.0,0.67
ENSG00000113070,0,2,0,9,0.0,0.0,0.18,0.82
ENSG00000113073,0,0,5,2,0.71,0.0,0.0,0.29
ENSG00000113119,0,0,0,15,0.0,0.0,0.0,1.0
ENSG00000113194,0,3,0,3,0.0,0.0,0.5,0.5
ENSG00000113211,0,0,5,1,0.83,0.0,0.0,0.17
ENSG00000113269,0,4,0,0,0.0,0.0,1.0,0.0
ENSG00000113282,0,0,6,5,0.55,0.0,0.0,0.45
ENSG00000113302,0,1,0,0,0.0,0.0,1.0,0.0
ENSG00000113389,0,5,0,1,0.0,0.0,0.83,0.17
ENSG00000113441,0,0,2,0,1.0,0.0,0.0,0.0
ENSG00000113739,0,3,0,2,0.0,0.0,0.6,0.4
ENSG00000113851,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000113905,0,0,1,2,0.33,0.0,0.0,0.67
ENSG00000114019,0,0,10,3,0.77,0.0,0.0,0.23
ENSG00000114030,0,0,1,4,0.2,0.0,0.0,0.8
ENSG00000114062,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000114354,0,0,0,10,0.0,0.0,0.0,1.0
ENSG00000114383,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000114395,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000114446,3,0,0,2,0.0,0.6,0.0,0.4
ENSG00000114503,0,0,0,26,0.0,0.0,0.0,1.0
ENSG00000114541,0,3,0,0,0.0,0.0,1.0,0.0
ENSG00000114573,4,0,0,2,0.0,0.67,0.0,0.33
ENSG00000114648,0,3,0,8,0.0,0.0,0.27,0.73
ENSG00000114656,0,0,3,3,0.5,0.0,0.0,0.5
ENSG00000114767,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000114854,0,0,1,2,0.33,0.0,0.0,0.67
ENSG00000114902,0,0,2,8,0.2,0.0,0.0,0.8
ENSG00000114904,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000114982,0,4,0,28,0.0,0.0,0.12,0.88
ENSG00000115020,0,0,2,1,0.67,0.0,0.0,0.33
ENSG00000115042,0,0,0,12,0.0,0.0,0.0,1.0
ENSG00000115084,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000115107,0,0,8,0,1.0,0.0,0.0,0.0
ENSG00000115112,0,1,1,1,0.33,0.0,0.33,0.33
ENSG00000115128,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000115165,0,0,4,5,0.44,0.0,0.0,0.56
ENSG00000115194,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000115211,0,0,5,5,0.5,0.0,0.0,0.5
ENSG00000115226,0,2,1,0,0.33,0.0,0.67,0.0
ENSG00000115267,0,0,1,0,1.0,0.0,0.0,0.0
ENSG00000115271,0,3,0,7,0.0,0.0,0.3,0.7
ENSG00000115274,0,0,0,11,0.0,0.0,0.0,1.0
ENSG00000115275,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000115290,0,5,0,0,0.0,0.0,1.0,0.0
ENSG00000115325,0,2,0,24,0.0,0.0,0.08,0.92
ENSG00000115350,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000115364,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000115368,0,0,3,2,0.6,0.0,0.0,0.4
ENSG00000115524,0,2,0,11,0.0,0.0,0.15,0.85
ENSG00000115548,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000115590,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000115592,0,0,4,4,0.5,0.0,0.0,0.5
ENSG00000115594,0,0,8,6,0.57,0.0,0.0,0.43
ENSG00000115657,0,3,0,21,0.0,0.0,0.12,0.88
ENSG00000115661,0,4,0,9,0.0,0.0,0.31,0.69
ENSG00000115685,0,6,0,18,0.0,0.0,0.25,0.75
ENSG00000115758,0,3,0,1,0.0,0.0,0.75,0.25
ENSG00000115808,0,0,2,0,1.0,0.0,0.0,0.0
ENSG00000115839,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000115875,0,0,0,12,0.0,0.0,0.0,1.0
ENSG00000115902,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000115904,0,3,0,1,0.0,0.0,0.75,0.25
ENSG00000115946,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000115993,0,0,2,1,0.67,0.0,0.0,0.33
ENSG00000116031,0,0,1,0,1.0,0.0,0.0,0.0
ENSG00000116039,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000116044,0,0,10,4,0.71,0.0,0.0,0.29
ENSG00000116062,0,0,3,9,0.25,0.0,0.0,0.75
ENSG00000116095,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000116106,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000116171,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000116183,0,0,2,0,1.0,0.0,0.0,0.0
ENSG00000116237,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000116459,0,0,2,4,0.33,0.0,0.0,0.67
ENSG00000116473,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000116521,0,0,0,12,0.0,0.0,0.0,1.0
ENSG00000116525,0,0,1,7,0.12,0.0,0.0,0.88
ENSG00000116560,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000116641,0,0,3,6,0.33,0.0,0.0,0.67
ENSG00000116649,0,0,5,7,0.42,0.0,0.0,0.58
ENSG00000116661,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000116663,0,0,1,2,0.33,0.0,0.0,0.67
ENSG00000116670,0,0,0,13,0.0,0.0,0.0,1.0
ENSG00000116726,0,2,0,0,0.0,0.0,1.0,0.0
ENSG00000116750,0,0,0,9,0.0,0.0,0.0,1.0
ENSG00000116791,0,0,5,1,0.83,0.0,0.0,0.17
ENSG00000116830,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000116954,0,1,0,2,0.0,0.0,0.33,0.67
ENSG00000116957,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000116981,0,0,1,0,1.0,0.0,0.0,0.0
ENSG00000116984,0,0,6,4,0.6,0.0,0.0,0.4
ENSG00000117000,0,0,1,1,0.5,0.0,0.0,0.5
ENSG00000117009,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000117118,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000117143,0,4,0,1,0.0,0.0,0.8,0.2
ENSG00000117155,0,0,6,3,0.67,0.0,0.0,0.33
ENSG00000117245,0,3,0,7,0.0,0.0,0.3,0.7
ENSG00000117262,0,0,0,17,0.0,0.0,0.0,1.0
ENSG00000117305,0,0,0,10,0.0,0.0,0.0,1.0
ENSG00000117318,0,2,0,1,0.0,0.0,0.67,0.33
ENSG00000117407,0,0,0,9,0.0,0.0,0.0,1.0
ENSG00000117411,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000117419,0,4,0,10,0.0,0.0,0.29,0.71
ENSG00000117481,0,0,3,5,0.38,0.0,0.0,0.62
ENSG00000117501,0,5,0,0,0.0,0.0,1.0,0.0
ENSG00000117569,0,12,0,0,0.0,0.0,1.0,0.0
ENSG00000117592,0,0,1,2,0.33,0.0,0.0,0.67
ENSG00000117597,0,1,0,0,0.0,0.0,1.0,0.0
ENSG00000117598,0,0,2,2,0.5,0.0,0.0,0.5
ENSG00000117601,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000117676,0,0,0,17,0.0,0.0,0.0,1.0
ENSG00000117697,0,6,0,1,0.0,0.0,0.86,0.14
ENSG00000117748,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000117751,0,0,0,19,0.0,0.0,0.0,1.0
ENSG00000117791,0,0,1,3,0.25,0.0,0.0,0.75
ENSG00000117834,4,0,0,12,0.0,0.25,0.0,0.75
ENSG00000117862,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000117906,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000117984,0,4,0,2,0.0,0.0,0.67,0.33
ENSG00000118017,0,0,1,0,1.0,0.0,0.0,0.0
ENSG00000118113,0,0,2,4,0.33,0.0,0.0,0.67
ENSG00000118276,0,3,0,1,0.0,0.0,0.75,0.25
ENSG00000118307,0,7,0,7,0.0,0.0,0.5,0.5
ENSG00000118454,0,0,0,2,0.0,0.0,0.0,1.0
