GENE_ID,HIGH,LOW,MODERATE,MODIFIER,HIGH_ratio,LOW_ratio,MODERATE_ratio,MODIFIER_ratio
ENSG00000175646,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000175662,0,0,4,4,0.0,0.0,0.5,0.5
ENSG00000175691,0,0,1,3,0.0,0.0,0.25,0.75
ENSG00000175697,0,3,0,1,0.0,0.75,0.0,0.25
ENSG00000175756,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000175782,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000175787,0,0,1,5,0.0,0.0,0.17,0.83
ENSG00000175827,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000175898,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000175938,0,0,4,0,0.0,0.0,1.0,0.0
ENSG00000175970,0,1,0,3,0.0,0.25,0.0,0.75
ENSG00000176009,2,0,0,0,1.0,0.0,0.0,0.0
ENSG00000176020,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000176029,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000176049,0,4,0,1,0.0,0.8,0.0,0.2
ENSG00000176055,2,0,2,0,0.5,0.0,0.5,0.0
ENSG00000176058,0,3,0,13,0.0,0.19,0.0,0.81
ENSG00000176087,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000176095,0,0,3,2,0.0,0.0,0.6,0.4
ENSG00000176101,0,0,1,15,0.0,0.0,0.06,0.94
ENSG00000176105,1,0,0,4,0.2,0.0,0.0,0.8
ENSG00000176248,0,0,2,13,0.0,0.0,0.13,0.87
ENSG00000176256,0,0,2,2,0.0,0.0,0.5,0.5
ENSG00000176261,0,0,0,16,0.0,0.0,0.0,1.0
ENSG00000176299,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000176396,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000176402,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000176555,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000176571,0,0,1,2,0.0,0.0,0.33,0.67
ENSG00000176635,0,0,2,1,0.0,0.0,0.67,0.33
ENSG00000176695,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000176890,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000176909,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000176912,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000176946,0,3,1,4,0.0,0.38,0.12,0.5
ENSG00000176956,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000176994,0,1,0,0,0.0,1.0,0.0,0.0
ENSG00000177025,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000177042,0,0,0,13,0.0,0.0,0.0,1.0
ENSG00000177051,0,0,1,2,0.0,0.0,0.33,0.67
ENSG00000177112,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000177138,0,0,2,3,0.0,0.0,0.4,0.6
ENSG00000177150,0,0,5,2,0.0,0.0,0.71,0.29
ENSG00000177189,0,0,6,2,0.0,0.0,0.75,0.25
ENSG00000177202,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000177236,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000177272,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000177294,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000177300,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000177301,0,0,1,4,0.0,0.0,0.2,0.8
ENSG00000177324,0,0,2,0,0.0,0.0,1.0,0.0
ENSG00000177409,0,3,3,8,0.0,0.21,0.21,0.57
ENSG00000177459,0,0,1,1,0.0,0.0,0.5,0.5
ENSG00000177468,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000177556,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000177565,0,0,0,14,0.0,0.0,0.0,1.0
ENSG00000177590,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000177683,2,0,0,14,0.12,0.0,0.0,0.88
ENSG00000177752,0,2,0,4,0.0,0.33,0.0,0.67
ENSG00000177788,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000177842,0,2,0,2,0.0,0.5,0.0,0.5
ENSG00000177885,0,0,0,9,0.0,0.0,0.0,1.0
ENSG00000177889,0,0,0,10,0.0,0.0,0.0,1.0
ENSG00000177910,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000177917,0,1,0,9,0.0,0.1,0.0,0.9
ENSG00000177932,0,0,1,1,0.0,0.0,0.5,0.5
ENSG00000177946,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000177954,0,3,0,5,0.0,0.38,0.0,0.62
ENSG00000177990,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000178057,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000178075,0,3,0,8,0.0,0.27,0.0,0.73
ENSG00000178081,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000178093,0,3,3,2,0.0,0.38,0.38,0.25
ENSG00000178096,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000178105,0,0,2,0,0.0,0.0,1.0,0.0
ENSG00000178149,0,0,0,46,0.0,0.0,0.0,1.0
ENSG00000178171,0,2,0,2,0.0,0.5,0.0,0.5
ENSG00000178257,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000178295,2,0,0,4,0.33,0.0,0.0,0.67
ENSG00000178404,0,1,0,3,0.0,0.25,0.0,0.75
ENSG00000178425,0,2,0,9,0.0,0.18,0.0,0.82
ENSG00000178498,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000178531,0,1,0,0,0.0,1.0,0.0,0.0
ENSG00000178567,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000178573,0,0,3,0,0.0,0.0,1.0,0.0
ENSG00000178602,0,0,2,0,0.0,0.0,1.0,0.0
ENSG00000178694,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000178722,0,2,0,4,0.0,0.33,0.0,0.67
ENSG00000178803,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000178826,0,0,5,4,0.0,0.0,0.56,0.44
ENSG00000178852,0,0,6,8,0.0,0.0,0.43,0.57
ENSG00000178917,0,0,1,2,0.0,0.0,0.33,0.67
ENSG00000178950,0,6,2,38,0.0,0.13,0.04,0.83
ENSG00000178965,0,2,1,2,0.0,0.4,0.2,0.4
ENSG00000178988,0,0,1,1,0.0,0.0,0.5,0.5
ENSG00000178996,0,3,0,0,0.0,1.0,0.0,0.0
ENSG00000179031,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000179057,0,2,0,1,0.0,0.67,0.0,0.33
ENSG00000179133,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000179144,1,0,0,0,1.0,0.0,0.0,0.0
ENSG00000179218,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000179300,0,1,1,0,0.0,0.5,0.5,0.0
ENSG00000179348,0,0,5,1,0.0,0.0,0.83,0.17
ENSG00000179388,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000179546,0,2,0,0,0.0,1.0,0.0,0.0
ENSG00000179580,0,2,3,4,0.0,0.22,0.33,0.44
ENSG00000179603,0,4,0,2,0.0,0.67,0.0,0.33
ENSG00000179615,1,0,0,0,1.0,0.0,0.0,0.0
ENSG00000179632,0,0,0,10,0.0,0.0,0.0,1.0
ENSG00000179715,0,0,2,4,0.0,0.0,0.33,0.67
ENSG00000179817,0,1,0,0,0.0,1.0,0.0,0.0
ENSG00000179841,0,2,0,0,0.0,1.0,0.0,0.0
ENSG00000179859,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000179873,0,0,7,1,0.0,0.0,0.88,0.12
ENSG00000179921,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000179922,0,0,2,2,0.0,0.0,0.5,0.5
ENSG00000179988,0,4,2,3,0.0,0.44,0.22,0.33
ENSG00000180044,0,1,0,0,0.0,1.0,0.0,0.0
ENSG00000180066,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000180089,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000180090,0,1,0,0,0.0,1.0,0.0,0.0
ENSG00000180098,0,0,2,20,0.0,0.0,0.09,0.91
ENSG00000180104,0,0,0,9,0.0,0.0,0.0,1.0
ENSG00000180251,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000180263,0,3,0,2,0.0,0.6,0.0,0.4
ENSG00000180316,0,8,0,0,0.0,1.0,0.0,0.0
ENSG00000180318,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000180347,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000180385,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000180447,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000180530,0,4,0,0,0.0,1.0,0.0,0.0
ENSG00000180532,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000180543,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000180636,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000180644,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000180658,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000180667,0,0,3,0,0.0,0.0,1.0,0.0
ENSG00000180708,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000180801,0,0,2,1,0.0,0.0,0.67,0.33
ENSG00000180881,0,5,0,24,0.0,0.17,0.0,0.83
ENSG00000180919,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000180979,0,0,3,3,0.0,0.0,0.5,0.5
ENSG00000180992,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000181009,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000181013,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000181023,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000181038,0,0,0,14,0.0,0.0,0.0,1.0
ENSG00000181074,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000181092,0,3,0,0,0.0,1.0,0.0,0.0
ENSG00000181284,0,2,0,2,0.0,0.5,0.0,0.5
ENSG00000181291,0,0,1,1,0.0,0.0,0.5,0.5
ENSG00000181371,0,1,0,0,0.0,1.0,0.0,0.0
ENSG00000181472,0,1,0,0,0.0,1.0,0.0,0.0
ENSG00000181555,0,1,1,7,0.0,0.11,0.11,0.78
ENSG00000181588,2,0,0,4,0.33,0.0,0.0,0.67
ENSG00000181610,0,0,2,2,0.0,0.0,0.5,0.5
ENSG00000181626,0,0,2,1,0.0,0.0,0.67,0.33
ENSG00000181634,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000181638,0,0,2,6,0.0,0.0,0.25,0.75
ENSG00000181649,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000181733,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000181744,0,4,0,3,0.0,0.57,0.0,0.43
ENSG00000181754,0,2,0,0,0.0,1.0,0.0,0.0
ENSG00000181827,0,5,0,0,0.0,1.0,0.0,0.0
ENSG00000181867,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000181896,0,0,3,5,0.0,0.0,0.38,0.62
ENSG00000181939,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000181991,0,4,3,3,0.0,0.4,0.3,0.3
ENSG00000182010,0,0,1,2,0.0,0.0,0.33,0.67
ENSG00000182013,0,3,0,0,0.0,1.0,0.0,0.0
ENSG00000182040,0,0,2,0,0.0,0.0,1.0,0.0
ENSG00000182050,0,8,0,2,0.0,0.8,0.0,0.2
ENSG00000182054,0,2,0,3,0.0,0.4,0.0,0.6
ENSG00000182103,0,1,0,0,0.0,1.0,0.0,0.0
ENSG00000182111,1,0,0,0,1.0,0.0,0.0,0.0
ENSG00000182158,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000182173,0,0,1,7,0.0,0.0,0.12,0.88
ENSG00000182175,0,0,8,17,0.0,0.0,0.32,0.68
ENSG00000182196,0,0,12,47,0.0,0.0,0.2,0.8
ENSG00000182224,0,0,2,16,0.0,0.0,0.11,0.89
ENSG00000182389,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000182393,0,0,1,1,0.0,0.0,0.5,0.5
ENSG00000182405,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000182447,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000182450,0,0,0,10,0.0,0.0,0.0,1.0
ENSG00000182463,0,4,3,1,0.0,0.5,0.38,0.12
ENSG00000182489,0,2,0,1,0.0,0.67,0.0,0.33
ENSG00000182504,0,0,2,4,0.0,0.0,0.33,0.67
ENSG00000182551,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000182552,0,6,0,1,0.0,0.86,0.0,0.14
ENSG00000182572,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000182591,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000182621,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000182645,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000182674,0,1,0,1,0.0,0.5,0.0,0.5
ENSG00000182704,0,0,2,2,0.0,0.0,0.5,0.5
ENSG00000182768,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000182798,0,0,3,0,0.0,0.0,1.0,0.0
ENSG00000182890,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000182898,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000182919,0,0,0,13,0.0,0.0,0.0,1.0
ENSG00000182923,0,0,5,4,0.0,0.0,0.56,0.44
ENSG00000182983,0,0,3,3,0.0,0.0,0.5,0.5
ENSG00000183024,0,1,0,0,0.0,1.0,0.0,0.0
ENSG00000183060,0,0,0,30,0.0,0.0,0.0,1.0
ENSG00000183098,0,1,0,1,0.0,0.5,0.0,0.5
ENSG00000183242,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000183273,1,0,3,4,0.12,0.0,0.38,0.5
ENSG00000183292,0,3,0,2,0.0,0.6,0.0,0.4
ENSG00000183307,0,2,0,2,0.0,0.5,0.0,0.5
ENSG00000183313,0,1,0,0,0.0,1.0,0.0,0.0
ENSG00000183323,0,0,3,2,0.0,0.0,0.6,0.4
ENSG00000183346,0,1,0,0,0.0,1.0,0.0,0.0
ENSG00000183434,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000183463,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000183473,0,0,2,0,0.0,0.0,1.0,0.0
ENSG00000183474,0,0,0,15,0.0,0.0,0.0,1.0
ENSG00000183504,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000183530,0,0,3,4,0.0,0.0,0.43,0.57
ENSG00000183531,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000183580,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000183598,0,0,1,2,0.0,0.0,0.33,0.67
ENSG00000183604,1,0,0,2,0.33,0.0,0.0,0.67
ENSG00000183631,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000183662,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000183723,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000183742,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000183770,0,2,1,0,0.0,0.67,0.33,0.0
ENSG00000183773,0,0,0,17,0.0,0.0,0.0,1.0
ENSG00000183775,0,0,2,0,0.0,0.0,1.0,0.0
ENSG00000183780,0,0,2,0,0.0,0.0,1.0,0.0
ENSG00000183785,0,0,4,1,0.0,0.0,0.8,0.2
ENSG00000183798,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000183813,0,1,0,0,0.0,1.0,0.0,0.0
ENSG00000183826,0,7,0,7,0.0,0.5,0.0,0.5
ENSG00000183831,0,0,1,1,0.0,0.0,0.5,0.5
ENSG00000183833,0,0,1,6,0.0,0.0,0.14,0.86
ENSG00000183840,0,0,1,1,0.0,0.0,0.5,0.5
ENSG00000183856,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000184022,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000184155,1,0,0,0,1.0,0.0,0.0,0.0
ENSG00000184162,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000184178,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000184182,0,0,0,19,0.0,0.0,0.0,1.0
ENSG00000184224,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000184247,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000184260,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000184270,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000184302,0,1,0,0,0.0,1.0,0.0,0.0
ENSG00000184330,0,0,3,0,0.0,0.0,1.0,0.0
ENSG00000184348,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000184357,0,1,1,2,0.0,0.25,0.25,0.5
ENSG00000184363,1,1,1,46,0.02,0.02,0.02,0.94
ENSG00000184385,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000184389,0,0,2,0,0.0,0.0,1.0,0.0
ENSG00000184432,2,0,0,3,0.4,0.0,0.0,0.6
ENSG00000184436,0,2,0,6,0.0,0.25,0.0,0.75
ENSG00000184459,0,3,0,1,0.0,0.75,0.0,0.25
ENSG00000184560,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000184575,0,2,0,1,0.0,0.67,0.0,0.33
ENSG00000184586,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000184588,0,5,0,2,0.0,0.71,0.0,0.29
ENSG00000184613,0,10,0,3,0.0,0.77,0.0,0.23
ENSG00000184619,0,0,2,0,0.0,0.0,1.0,0.0
ENSG00000184678,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000184697,0,0,0,9,0.0,0.0,0.0,1.0
ENSG00000184752,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000184814,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000184840,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000184845,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000184887,0,6,0,0,0.0,1.0,0.0,0.0
ENSG00000184900,0,1,0,5,0.0,0.17,0.0,0.83
ENSG00000184905,0,0,2,1,0.0,0.0,0.67,0.33
ENSG00000184916,0,1,2,6,0.0,0.11,0.22,0.67
ENSG00000184924,0,0,1,5,0.0,0.0,0.17,0.83
ENSG00000184939,0,0,0,32,0.0,0.0,0.0,1.0
ENSG00000184988,0,5,0,3,0.0,0.62,0.0,0.38
ENSG00000185022,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000185055,0,0,3,3,0.0,0.0,0.5,0.5
ENSG00000185069,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000185100,0,4,1,4,0.0,0.44,0.11,0.44
ENSG00000185104,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000185105,0,0,2,0,0.0,0.0,1.0,0.0
ENSG00000185127,0,0,2,0,0.0,0.0,1.0,0.0
ENSG00000185133,0,2,2,29,0.0,0.06,0.06,0.88
ENSG00000185158,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000185176,0,0,0,10,0.0,0.0,0.0,1.0
ENSG00000185177,0,1,3,0,0.0,0.25,0.75,0.0
ENSG00000185215,0,0,3,7,0.0,0.0,0.3,0.7
ENSG00000185246,0,1,0,8,0.0,0.11,0.0,0.89
ENSG00000185262,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000185269,0,0,0,11,0.0,0.0,0.0,1.0
ENSG00000185303,0,4,0,0,0.0,1.0,0.0,0.0
ENSG00000185324,0,4,8,24,0.0,0.11,0.22,0.67
ENSG00000185340,0,0,0,11,0.0,0.0,0.0,1.0
ENSG00000185344,0,1,0,2,0.0,0.33,0.0,0.67
ENSG00000185379,0,1,0,25,0.0,0.04,0.0,0.96
ENSG00000185386,0,0,2,3,0.0,0.0,0.4,0.6
ENSG00000185480,0,0,4,6,0.0,0.0,0.4,0.6
ENSG00000185483,0,4,0,2,0.0,0.67,0.0,0.33
ENSG00000185513,0,0,5,7,0.0,0.0,0.42,0.58
ENSG00000185559,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000185561,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000185608,0,0,1,2,0.0,0.0,0.33,0.67
ENSG00000185610,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000185650,0,1,0,6,0.0,0.14,0.0,0.86
ENSG00000185664,0,0,9,12,0.0,0.0,0.43,0.57
ENSG00000185674,0,0,5,10,0.0,0.0,0.33,0.67
ENSG00000185737,0,5,0,11,0.0,0.31,0.0,0.69
ENSG00000185758,0,2,0,0,0.0,1.0,0.0,0.0
ENSG00000185760,0,0,7,0,0.0,0.0,1.0,0.0
ENSG00000185761,0,2,3,47,0.0,0.04,0.06,0.9
ENSG00000185774,0,8,0,0,0.0,1.0,0.0,0.0
ENSG00000185787,0,1,0,0,0.0,1.0,0.0,0.0
ENSG00000185808,0,5,0,3,0.0,0.62,0.0,0.38
ENSG00000185813,0,0,0,13,0.0,0.0,0.0,1.0
ENSG00000185880,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000185883,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000185897,0,0,4,0,0.0,0.0,1.0,0.0
ENSG00000185917,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000185928,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000185960,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000185963,0,0,2,0,0.0,0.0,1.0,0.0
ENSG00000185989,0,2,0,0,0.0,1.0,0.0,0.0
ENSG00000186047,0,0,2,0,0.0,0.0,1.0,0.0
ENSG00000186106,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000186115,1,2,0,8,0.09,0.18,0.0,0.73
ENSG00000186143,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000186184,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000186187,0,0,6,5,0.0,0.0,0.55,0.45
ENSG00000186223,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000186231,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000186281,0,8,0,18,0.0,0.31,0.0,0.69
ENSG00000186298,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000186306,1,0,1,0,0.5,0.0,0.5,0.0
ENSG00000186314,0,5,0,8,0.0,0.38,0.0,0.62
ENSG00000186326,0,1,0,0,0.0,1.0,0.0,0.0
ENSG00000186350,0,0,2,1,0.0,0.0,0.67,0.33
ENSG00000186393,0,1,0,0,0.0,1.0,0.0,0.0
ENSG00000186432,0,2,0,2,0.0,0.5,0.0,0.5
ENSG00000186453,0,0,3,3,0.0,0.0,0.5,0.5
ENSG00000186468,0,6,0,2,0.0,0.75,0.0,0.25
ENSG00000186496,0,0,1,5,0.0,0.0,0.17,0.83
ENSG00000186517,0,5,3,8,0.0,0.31,0.19,0.5
ENSG00000186575,0,9,0,3,0.0,0.75,0.0,0.25
ENSG00000186577,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000186594,0,0,0,31,0.0,0.0,0.0,1.0
ENSG00000186665,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000186687,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000186716,2,5,8,23,0.05,0.13,0.21,0.61
ENSG00000186732,0,5,0,2,0.0,0.71,0.0,0.29
ENSG00000186788,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000186810,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000186815,0,0,0,9,0.0,0.0,0.0,1.0
ENSG00000186825,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000186871,0,2,0,0,0.0,1.0,0.0,0.0
ENSG00000186897,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000186924,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000186930,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000186951,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000186965,0,1,0,0,0.0,1.0,0.0,0.0
ENSG00000186971,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000187003,0,1,1,1,0.0,0.33,0.33,0.33
ENSG00000187033,0,0,3,0,0.0,0.0,1.0,0.0
ENSG00000187091,0,2,0,14,0.0,0.12,0.0,0.88
ENSG00000187118,0,0,0,9,0.0,0.0,0.0,1.0
ENSG00000187151,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000187175,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000187189,0,1,0,0,0.0,1.0,0.0,0.0
ENSG00000187191,0,3,0,0,0.0,1.0,0.0,0.0
ENSG00000187266,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000187268,0,0,1,4,0.0,0.0,0.2,0.8
ENSG00000187446,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000187510,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000187531,0,0,0,22,0.0,0.0,0.0,1.0
ENSG00000187546,0,0,7,1,0.0,0.0,0.88,0.12
ENSG00000187605,0,0,1,1,0.0,0.0,0.5,0.5
ENSG00000187616,1,0,0,1,0.5,0.0,0.0,0.5
ENSG00000187630,0,0,15,9,0.0,0.0,0.62,0.38
ENSG00000187688,0,0,2,3,0.0,0.0,0.4,0.6
ENSG00000187690,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000187713,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000187735,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000187736,0,0,0,14,0.0,0.0,0.0,1.0
ENSG00000187778,0,0,0,12,0.0,0.0,0.0,1.0
ENSG00000187866,0,2,0,0,0.0,1.0,0.0,0.0
ENSG00000187871,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000187987,0,1,0,2,0.0,0.33,0.0,0.67
ENSG00000188000,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000188004,0,1,0,3,0.0,0.25,0.0,0.75
ENSG00000188010,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000188015,2,0,0,0,1.0,0.0,0.0,0.0
ENSG00000188124,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000188176,0,0,2,2,0.0,0.0,0.5,0.5
ENSG00000188223,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000188242,0,0,0,12,0.0,0.0,0.0,1.0
ENSG00000188266,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000188365,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000188379,1,0,0,0,1.0,0.0,0.0,0.0
ENSG00000188389,0,0,2,4,0.0,0.0,0.33,0.67
ENSG00000188408,0,2,0,0,0.0,1.0,0.0,0.0
ENSG00000188428,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000188486,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000188493,0,0,0,21,0.0,0.0,0.0,1.0
ENSG00000188554,5,6,6,15,0.16,0.19,0.19,0.47
ENSG00000188566,0,0,4,0,0.0,0.0,1.0,0.0
ENSG00000188573,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000188674,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000188676,0,0,2,2,0.0,0.0,0.5,0.5
ENSG00000188691,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000188694,0,1,0,0,0.0,1.0,0.0,0.0
ENSG00000188707,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000188730,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000188735,0,0,3,7,0.0,0.0,0.3,0.7
ENSG00000188770,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000188779,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000188783,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000188803,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000188886,0,0,2,2,0.0,0.0,0.5,0.5
ENSG00000188958,0,3,0,11,0.0,0.21,0.0,0.79
ENSG00000188987,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000188997,0,0,6,0,0.0,0.0,1.0,0.0
